"endTime","artistName","trackName","minutesPlayed"
2021-08-03 03:34:00,"Loud Luxury","BODY",0.06
2021-08-03 03:37:00,"Major Lazer","KNOW NO BETTER",3.76
2021-08-03 03:38:00,"Halsey","NOW OR NEVER - R3HAB REMIX",0.66
2021-08-03 03:38:00,"Gryffin","NOBODY COMPARES TO YOU (FEAT. KATIE PEARLMAN)",0.28
2021-08-03 03:56:00,"Sean Paul","NO LIE - SAM FELDT REMIX",1.27
2021-08-03 13:40:00,"Martin Garrix","THERE FOR YOU - MADISON MARS REMIX",0.01
2021-08-03 13:40:00,"Clean Bandit","SYMPHONY (FEAT. ZARA LARSSON) - R3HAB REMIX",0.01
2021-08-03 13:42:00,"Skrillex","WOULD YOU EVER",1.87
2021-08-03 13:43:00,"Skrillex","MIDNIGHT HOUR WITH BOYS NOIZE & TY DOLLA $IGN",0.69
2021-08-03 13:43:00,"Skrillex","FUJI OPENER",0.24
2021-08-03 13:47:00,"Dog Blood","4 MIND (WITH JOSH PAN AND X&G)",0.04
2021-08-03 13:47:00,"Skrillex","WOULD YOU EVER",3.9
2021-08-03 13:47:00,"TroyBoi","WARLORDZ (FEAT. SKRILLEX)",0.06
2021-08-03 13:47:00,"Dog Blood","TURN OFF THE LIGHTS",0.16
2021-08-03 13:51:00,"Dog Blood","BREAK LAW",0.12
2021-08-03 13:51:00,"Skrillex","FIRST OF THE YEAR (EQUINOX)",3.85
2021-08-03 13:54:00,"JOYRYDE","AGEN WIDA",0.12
2021-08-03 13:54:00,"Dog Blood","KOKOE (WITH OTIRA)",0.28
2021-08-03 13:54:00,"Skrillex","HUMBLE. - SKRILLEX REMIX",2.61
2021-08-03 14:00:00,"Skrillex","BANGARANG (FEAT. SIRAH)",3.59
2021-08-03 14:04:00,"Jack Ü","TO Ü (FEAT. ALUNAGEORGE)",0.07
2021-08-03 14:04:00,"Skrillex","SCARY MONSTERS AND NICE SPRITES",4.03
2021-08-03 14:04:00,"Yogi","BURIAL (FEAT. PUSHA T, MOODY GOOD, TROLLPHACE)",0.06
2021-08-03 14:08:00,"Jack Ü","MIND (FEAT. KAI)",4.03
2021-08-03 14:09:00,"Skrillex","RIGHT IN",0.02
2021-08-03 14:09:00,"Jack Ü","BEATS KNOCKIN (FEAT. FLY BOI KENO)",0.21
2021-08-03 14:09:00,"Skrillex","TRY IT OUT",0.79
2021-08-03 14:11:00,"Skrillex","DIRTY VIBE",2.29
2021-08-03 14:15:00,"Skrillex","DIRTY VIBE - DJ SNAKE & AAZAR REMIX",3.61
2021-08-03 14:20:00,"Skrillex","DIRTY VIBE - DJ SNAKE & AAZAR REMIX",4.36
2021-08-03 14:22:00,"Lil Nas X","INDUSTRY BABY (FEAT. JACK HARLOW)",0.32
2021-08-03 14:22:00,"The Kid LAROI","STAY (WITH JUSTIN BIEBER)",2.36
2021-08-03 14:25:00,"DJ Khaled","LET IT GO (FEAT. JUSTIN BIEBER & 21 SAVAGE)",2.76
2021-08-03 14:28:00,"DJ Khaled","POPSTAR (FEAT. DRAKE)",2.41
2021-08-03 14:30:00,"DJ Khaled","LET IT GO (FEAT. JUSTIN BIEBER & 21 SAVAGE)",0.14
2021-08-03 14:30:00,"DJ Khaled","I DID IT (FEAT. POST MALONE, MEGAN THEE STALLION, LIL BABY & DABABY)",2.76
2021-08-03 14:31:00,"DJ Khaled","EVERY CHANCE I GET (FEAT. LIL BABY & LIL DURK)",0.93
2021-08-03 14:36:00,"DJ Khaled","BODY IN MOTION (FEAT. BRYSON TILLER, LIL BABY & RODDY RICCH)",4.22
2021-08-03 16:54:00,"DJ Khaled","LET IT GO (FEAT. JUSTIN BIEBER & 21 SAVAGE)",2.76
2021-08-03 16:59:00,"DJ Khaled","BODY IN MOTION (FEAT. BRYSON TILLER, LIL BABY & RODDY RICCH)",5.1
2021-08-03 17:10:00,"DJ Khaled","POPSTAR (FEAT. DRAKE)",0.94
2021-08-03 17:11:00,"Pratsofficial","AZIYAT",0.4
2021-08-03 17:13:00,"Surfaces","SUNDAY BEST",2.64
2021-08-03 17:24:00,"Grouplove","TONGUE TIED",1.17
2021-08-03 17:28:00,"Grouplove","TONGUE TIED",2.47
2021-08-03 17:31:00,"Khalid","TALK (FEAT. DISCLOSURE)",3.29
2021-08-03 17:34:00,"Bryce Vine","LA LA LAND",2.62
2021-08-03 17:43:00,"Bazzi","PARADISE",0.69
2021-08-03 18:22:00,"Surfaces","THIS VIEW",0.33
2021-08-03 18:25:00,"Surfaces","THIS VIEW",2.37
2021-08-03 18:29:00,"Khalid","8TEEN",3.81
2021-08-03 18:32:00,"Fitz and The Tantrums","OUT OF MY LEAGUE",3.49
2021-08-03 18:35:00,"SZA","THE WEEKEND - FUNK WAV REMIX",2.86
2021-08-03 18:37:00,"khai dreams","LOST IN YOU",1.68
2021-08-03 18:40:00,"Tyler, The Creator","EARFQUAKE",3.17
2021-08-03 18:44:00,"PUBLIC","MAKE YOU MINE",3.88
2021-08-03 18:47:00,"BØRNS","ELECTRIC LOVE",3.64
2021-08-03 18:51:00,"Absofacto","DISSOLVE",3.74
2021-08-03 18:55:00,"Jack Stauber","BUTTERCUP",3.47
2021-08-03 18:58:00,"WILLOW","WAIT A MINUTE!",3.28
2021-08-03 19:00:00,"Rex Orange County","LOVING IS EASY",2.6
2021-08-03 19:03:00,"Kuwada","CHERRY COLA",3.07
2021-08-03 19:06:00,"Surfaces","24 / 7 / 365",2.95
2021-08-03 19:09:00,"Clairo","PRETTY GIRL",2.97
2021-08-03 19:13:00,"Ali Gatie","IT'S YOU",3.54
2021-08-03 19:15:00,"khai dreams","THROUGH AND THROUGH",1.89
2021-08-03 19:18:00,"Current Joys","NEW FLESH",2.8
2021-08-03 19:21:00,"Dominic Fike","3 NIGHTS",2.96
2021-08-03 19:23:00,"Surfaces","SHINE ON TOP",2.42
2021-08-03 19:27:00,"Surfaces","LOVING",4.23
2021-08-03 19:31:00,"Surfaces","HEAVEN FALLS / FALL ON ME",4.01
2021-08-03 19:34:00,"Social House","MAGIC IN THE HAMPTONS (FEAT. LIL YACHTY)",2.74
2021-08-03 19:37:00,"Surfaces","GRACE",2.44
2021-08-03 20:58:00,"Surfaces","PALM TREES",2.22
2021-08-04 05:57:00,"Still Woozy","GOODIE BAG",2.19
2021-08-04 05:58:00,"Healy","RECKLESS",0.65
2021-08-04 05:59:00,"Lonely God","MARLBORO NIGHTS",0.77
2021-08-04 06:02:00,"Major Lazer","TITANS (FEAT. SIA & LABRINTH)",3.27
2021-08-04 06:02:00,"Major Lazer","PRA TE MACHUCAR (FEAT. ÀTTØØXXÁ AND SUKU WARD)",0.05
2021-08-04 06:05:00,"Mr Eazi","OH MY GAWD (FEAT. NICKI MINAJ & K4MO)",2.72
2021-08-04 06:08:00,"Major Lazer","LAY YOUR HEAD ON ME (FEAT. MARCUS MUMFORD)",3.33
2021-08-04 06:13:00,"Major Lazer","QUE CALOR (FEAT. J BALVIN & EL ALFA)",2.83
2021-08-04 06:16:00,"Major Lazer","MAKE IT HOT",2.81
2021-08-04 06:19:00,"Major Lazer","CAN'T TAKE IT FROM ME (FEAT. SKIP MARLEY)",2.93
2021-08-04 06:22:00,"Major Lazer","LEAN ON",2.94
2021-08-04 06:25:00,"Rudimental","LET ME LIVE (FEAT. ANNE-MARIE & MR EAZI)",3.43
2021-08-04 06:28:00,"Jus Now","FIRE (SPOTIE) [FEAT. BUSY SIGNAL] [MAJOR LAZER REMIX]",2.98
2021-08-04 06:31:00,"Tropkillaz","LOKO",2.72
2021-08-04 06:31:00,"Sean Paul","TIP PON IT",0.29
2021-08-04 06:34:00,"Major Lazer","PARTICULA",0.11
2021-08-04 06:34:00,"Major Lazer","LIGHT IT UP - REMIX",2.77
2021-08-04 06:35:00,"French Montana","UNFORGETTABLE (FEAT. SWAE LEE) - MAJOR LAZER REMIX",0.73
2021-08-04 06:36:00,"Major Lazer","LEAN ON - J BALVIN & FARRUKO REMIX",0.15
2021-08-04 06:36:00,"Cashmere Cat","MISS YOU (WITH MAJOR LAZER & TORY LANEZ)",1.05
2021-08-04 06:40:00,"Major Lazer","KNOW NO BETTER",3.76
2021-08-04 06:41:00,"Major Lazer","BELIEVER",0.12
2021-08-04 06:41:00,"Major Lazer","EN LA CARA - SUA CARA REMIX",1.27
2021-08-04 06:45:00,"DJ Khaled","BIG PAPER (FEAT. CARDI B)",0.07
2021-08-04 06:45:00,"DJ Khaled","EVERY CHANCE I GET (FEAT. LIL BABY & LIL DURK)",3.94
2021-08-04 06:48:00,"DJ Khaled","WE GOING CRAZY (FEAT. H.E.R. & MIGOS)",3.27
2021-08-04 06:51:00,"DJ Khaled","I DID IT (FEAT. POST MALONE, MEGAN THEE STALLION, LIL BABY & DABABY)",2.76
2021-08-04 06:54:00,"DJ Khaled","LET IT GO (FEAT. JUSTIN BIEBER & 21 SAVAGE)",2.76
2021-08-04 07:01:00,"DJ Khaled","BODY IN MOTION (FEAT. BRYSON TILLER, LIL BABY & RODDY RICCH)",5.1
2021-08-04 07:04:00,"DJ Khaled","POPSTAR (FEAT. DRAKE)",3.34
2021-08-04 07:09:00,"DJ Khaled","I CAN HAVE IT ALL (FEAT. BRYSON TILLER, H.E.R. & MEEK MILL)",0.18
2021-08-04 07:09:00,"DJ Khaled","JUST BE (FEAT. JUSTIN TIMBERLAKE)",0.41
2021-08-04 07:09:00,"DJ Khaled","THIS IS MY YEAR (FEAT. A BOOGIE WIT DA HOODIE, BIG SEAN, RICK ROSS & PUFF DADDY)",4.09
2021-08-04 07:09:00,"DJ Khaled","SORRY NOT SORRY (FEAT. NAS, JAY-Z & JAMES FAUNTLEROY) - HARMONIES BY THE HIVE",0.3
2021-08-04 07:13:00,"DJ Khaled","HOLY MOUNTAIN (FEAT. BUJU BANTON, SIZZLA, MAVADO & 070 SHAKE)",0
2021-08-04 07:13:00,"DJ Khaled","HIGHER (FEAT. NIPSEY HUSSLE & JOHN LEGEND)",0
2021-08-04 07:13:00,"DJ Khaled","GREECE (FEAT. DRAKE)",3.65
2021-08-04 07:13:00,"DJ Khaled","WISH WISH (FEAT. CARDI B & 21 SAVAGE)",0
2021-08-04 07:13:00,"DJ Khaled","WHERE YOU COME FROM (FEAT. BUJU BANTON, CAPLETON & BOUNTY KILLER)",0.06
2021-08-04 07:13:00,"DJ Khaled","GREECE (FEAT. DRAKE)",0
2021-08-04 07:13:00,"DJ Khaled","POPSTAR (FEAT. DRAKE)",0
2021-08-04 07:17:00,"DJ Khaled","JEALOUS (FEAT. CHRIS BROWN, LIL WAYNE & BIG SEAN)",2.68
2021-08-04 07:19:00,"DJ Khaled","YOU STAY (FEAT. MEEK MILL, J BALVIN, LIL BABY & JEREMIH)",0.03
2021-08-04 07:19:00,"DJ Khaled","JUST US (FEAT. SZA)",1.96
2021-08-04 07:22:00,"DJ Khaled","CELEBRATE (FEAT. TRAVIS SCOTT & POST MALONE)",3.44
2021-08-04 07:23:00,"DJ Khaled","GREECE (FEAT. DRAKE)",0.11
2021-08-04 07:23:00,"DJ Khaled","POPSTAR (FEAT. DRAKE)",0.94
2021-08-04 07:24:00,"DJ Khaled","BIG BOY TALK (FEAT. JEEZY & RICK ROSS)",0.17
2021-08-04 07:24:00,"DJ Khaled","WON'T TAKE MY SOUL (FEAT. NAS & CEELO GREEN)",0.44
2021-08-04 07:24:00,"DJ Khaled","WEATHER THE STORM (FEAT. MEEK MILL & LIL BABY)",0.06
2021-08-04 07:27:00,"DJ Khaled","FREAK N YOU (FEAT. LIL WAYNE & GUNNA)",3.11
2021-08-04 07:28:00,"DJ Khaled","TOP OFF (FEAT. JAY Z, FUTURE & BEYONCÉ)",1.16
2021-08-04 07:33:00,"DJ Khaled","HOLY GROUND (FEAT. BUJU BANTON)",0.02
2021-08-04 07:33:00,"DJ Khaled","THANK YOU (FEAT. BIG SEAN)",0.51
2021-08-04 07:33:00,"DJ Khaled","NO BRAINER (FEAT. JUSTIN BIEBER, CHANCE THE RAPPER & QUAVO)",4.33
2021-08-04 08:04:00,"DJ Khaled","NO BRAINER",0.03
2021-08-04 20:10:00,"Spice Girls","WANNABE - JUNIOR VASQUEZ REMIX EDIT",4.38
2021-08-04 20:13:00,"Bruno Mars","SKATE",3.39
2021-08-04 20:14:00,"Bruno Mars","LEAVE THE DOOR OPEN",1.25
2021-08-04 20:17:00,"John Mayer","LAST TRAIN HOME",2.91
2021-08-04 20:21:00,"John Mayer","SHOULDN'T MATTER BUT IT DOES",3.95
2021-08-04 20:25:00,"John Mayer","NEW LIGHT",3.62
2021-08-04 20:29:00,"John Mayer","WHY YOU NO LOVE ME",4.25
2021-08-04 20:33:00,"John Mayer","WILD BLUE",4.21
2021-08-04 20:37:00,"John Mayer","SHOT IN THE DARK",4.15
2021-08-04 20:42:00,"John Mayer","I GUESS I JUST FEEL LIKE",4.77
2021-08-04 20:46:00,"John Mayer","TIL THE RIGHT ONE COMES",3.65
2021-08-04 20:48:00,"John Mayer","CARRY ME AWAY",2.65
2021-08-04 20:53:00,"John Mayer","ALL I WANT IS TO BE WITH YOU",4.07
2021-08-05 11:57:00,"John Mayer","SHOULDN'T MATTER BUT IT DOES",0.65
2021-08-05 11:58:00,"Cardi B","MONEY",1.47
2021-08-05 12:03:00,"Young Money","BEDROCK",4.8
2021-08-05 12:03:00,"Soulja Boy","KISS ME THRU THE PHONE",0.28
2021-08-05 13:10:00,"T-Pain","BOOTY WURK (ONE CHEEK AT A TIME) (FEAT. JOEY GALAXY)",0.02
2021-08-05 13:10:00,"Trey Songz","BOTTOMS UP (FEAT. NICKI MINAJ)",0.02
2021-08-05 13:10:00,"Big Sean","BEWARE",0.01
2021-08-05 13:10:00,"Soulja Boy","KISS ME THRU THE PHONE",0.15
2021-08-05 13:26:00,"DJ Khaled","I'M ON ONE",1.93
2021-08-05 13:27:00,"Kid Ink","PROMISE (FEAT. FETTY WAP)",0.01
2021-08-05 13:27:00,"Lil Wayne","MIRROR",0.05
2021-08-05 13:27:00,"Tyga","RACK CITY",0
2021-08-05 13:27:00,"Young Money","STEADY MOBBIN",0.49
2021-08-05 13:28:00,"T-Pain","CAN'T BELIEVE IT (FEAT. LIL' WAYNE)",0.99
2021-08-05 13:33:00,"Portugal. The Man","FEEL IT STILL",2.72
2021-08-05 13:36:00,"OneRepublic","COUNTING STARS",2.53
2021-08-05 13:40:00,"CNCO","REGGAETÓN LENTO (REMIX)",3.15
2021-08-05 13:41:00,"Justin Bieber","SORRY - LATINO REMIX",0.04
2021-08-05 13:44:00,"Skrillex","DIRTY VIBE - DJ SNAKE & AAZAR REMIX",3.96
2021-08-05 13:45:00,"Skrillex","HUMBLE. - SKRILLEX REMIX",0.03
2021-08-05 13:48:00,"Young Money","BEDROCK",3.25
2021-08-05 13:51:00,"Post Malone","MOTLEY CREW",3.07
2021-08-05 13:54:00,"Kendrick Lamar","HIIIPOWER",2.78
2021-08-05 14:00:00,"Drake","FOREVER",5.96
2021-08-05 14:00:00,"Logic","EVERYBODY",0.33
2021-08-05 14:01:00,"DJ Khaled","I DID IT (FEAT. POST MALONE, MEGAN THEE STALLION, LIL BABY & DABABY)",1.11
2021-08-05 14:04:00,"Eminem","HIGHER",3.15
2021-08-05 14:07:00,"Kid Cudi","THE ADVENTURES OF MOON MAN & SLIM SHADY (WITH EMINEM)",2.55
2021-08-05 14:08:00,"Eminem","LOCK IT UP (FEAT. ANDERSON .PAAK)",1.37
2021-08-05 14:13:00,"Eminem","LUCKY YOU (FEAT. JOYNER LUCAS)",4.08
2021-08-05 14:14:00,"Paul Rosenberg","PAUL - SKIT",0.59
2021-08-05 14:14:00,"Eminem","NORMAL",0.2
2021-08-05 14:18:00,"Eminem","KILLSHOT",3.69
2021-08-05 14:20:00,"Eminem","RIVER (FEAT. ED SHEERAN)",2.56
2021-08-05 14:26:00,"Eminem","RAP GOD",6.06
2021-08-05 14:31:00,"Eminem","WITHOUT ME",3.85
2021-08-05 14:35:00,"J Balvin","MI GENTE (FEAT. BEYONCÉ)",3.5
2021-08-05 14:36:00,"J Balvin","MI GENTE",0.9
2021-08-05 18:49:00,"Wale","ANGLES (FEAT. CHRIS BROWN) - CLUB MIX",1.17
2021-08-05 18:49:00,"SLANDER","LOVE IS GONE",0.4
2021-08-05 18:51:00,"Kina","CAN WE KISS FOREVER?",1.51
2021-08-05 18:52:00,"Armaan Malik","ECHO (WITH KSHMR)",1.59
2021-08-05 18:53:00,"Tor Dahl","AMOROSA",0.75
2021-08-05 18:53:00,"Lee Young","COMINGS & GOINGS",0.25
2021-08-05 18:54:00,"Ariana Grande","ALMOST IS NEVER ENOUGH",0.03
2021-08-05 18:54:00,"Usher","MY BOO",0.05
2021-08-05 18:54:00,"Beyoncé","IF I WERE A BOY",0.02
2021-08-05 18:54:00,"Justin Bieber","OVERBOARD",0.02
2021-08-05 18:54:00,"Ne-Yo","SO SICK",0.04
2021-08-05 18:54:00,"Selena Gomez","THE HEART WANTS WHAT IT WANTS",0.02
2021-08-05 18:54:00,"Taylor Swift","BACK TO DECEMBER",0.02
2021-08-05 18:54:00,"Taylor Swift","LOVE STORY",0.02
2021-08-05 18:54:00,"Bruno Mars","COUNT ON ME",0.02
2021-08-05 18:54:00,"Justin Bieber","UP",0.01
2021-08-05 18:54:00,"High School Musical Cast","RIGHT HERE, RIGHT NOW - ORIGINAL VERSION",0.12
2021-08-05 18:54:00,"Bruno Mars","TALKING TO THE MOON",0.06
2021-08-05 18:54:00,"Justin Timberlake","CRY ME A RIVER",0.03
2021-08-05 18:54:00,"Hannah Montana","I'LL ALWAYS REMEMBER YOU",0.03
2021-08-05 18:54:00,"Leona Lewis","BLEEDING LOVE",0.17
2021-08-05 18:54:00,"Avril Lavigne","NOBODY'S HOME",0.27
2021-08-05 18:54:00,"Avril Lavigne","NOBODY'S HOME",0.06
2021-08-05 18:54:00,"Sam Smith","I'M NOT THE ONLY ONE",0.03
2021-08-05 18:54:00,"Sam Smith","I'M NOT THE ONLY ONE",0.02
2021-08-05 18:54:00,"Justin Bieber","AS LONG AS YOU LOVE ME",0.03
2021-08-05 18:55:00,"Avril Lavigne","WHEN YOU'RE GONE",0.02
2021-08-05 18:55:00,"Justin Bieber","HEARTBREAKER",0.02
2021-08-05 18:55:00,"Taylor Swift","CRAZIER",0.04
2021-08-05 18:55:00,"Justin Bieber","FALL",0.34
2021-08-05 18:56:00,"Coldplay","THE SCIENTIST",0.08
2021-08-05 18:56:00,"EDEN","GOLD",0.79
2021-08-05 19:00:00,"Ed Sheeran","PERFECT",4.39
2021-08-05 19:05:00,"Maroon 5","SHE WILL BE LOVED - RADIO MIX",4.32
2021-08-05 19:06:00,"Israel Kamakawiwo'ole","OVER THE RAINBOW",0.95
2021-08-05 19:08:00,"Kishore Kumar","MERE BHOLE BALAM",2.89
2021-08-05 19:12:00,"Sid Sriram","SAMAJAVARAGAMANA",3.66
2021-08-05 19:15:00,"Ritviz","UDD GAYE",0.01
2021-08-05 19:15:00,"Dhee","ENJOY ENJAAMI",0.02
2021-08-05 19:15:00,"Ludwig van Beethoven","PIANO CONCERTO NO. 5 IN E-FLAT MAJOR, OP. 73 “EMPEROR”: II. ADAGIO UN POCO MOSSO",0.18
2021-08-05 19:15:00,"Shankar-Ehsaan-Loy","ZINDA",0.02
2021-08-05 19:15:00,"Sid Sriram","PARAYUVAAN - FROM ""ISHQ""",3.03
2021-08-05 19:19:00,"Engelbert Humperdinck","HÄNSEL UND GRETEL, EHWV 93.3, ACT II: ABENDS, WILL ICH SCHLAFEN GEH’N (LIVE)",3.1
2021-08-05 19:21:00,"Johann Sebastian Bach","ARIA VARIATA IN A MINOR, BWV 989: ARIA",2.7
2021-08-05 19:26:00,"Franz Schubert","VIOLIN SONATA (SONATINA) IN D MAJOR, OP. 137, NO. 1, D. 384: II. ANDANTE",4.43
2021-08-05 19:27:00,"Arvo Pärt","7 MAGNIFICAT ANTIPHONS: NO. 1. O WEISHEIT",1.56
2021-08-05 19:29:00,"Wolfgang Amadeus Mozart","ADAGIO IN E MAJOR, K. 261 (CADENZA: JULIA FISCHER)",1.7
2021-08-05 19:40:00,"The Kid LAROI","STAY (WITH JUSTIN BIEBER)",2.36
2021-08-05 19:41:00,"Lil Nas X","INDUSTRY BABY (FEAT. JACK HARLOW)",1.19
2021-08-06 12:04:00,"Ed Sheeran","BAD HABITS",0.01
2021-08-06 12:04:00,"Camila Cabello","DON'T GO YET",0.03
2021-08-06 12:04:00,"Anne-Marie","BEAUTIFUL",0.02
2021-08-06 12:07:00,"Bruno Mars","SKATE",0.01
2021-08-06 12:07:00,"Tesher","JALEBI BABY (TESHER X JASON DERULO)",0.1
2021-08-06 12:07:00,"Masked Wolf","SAY SO",0
2021-08-06 12:07:00,"Tones And I","JUST A MESS",0.01
2021-08-06 12:07:00,"Pop Smoke","DEMEANOR (FEAT. DUA LIPA)",2.78
2021-08-06 12:10:00,"The Kid LAROI","STAY (WITH JUSTIN BIEBER)",2.36
2021-08-06 12:22:00,"Ed Sheeran","BAD HABITS",2.53
2021-08-06 13:19:00,"The Kid LAROI","STAY (WITH JUSTIN BIEBER)",2.36
2021-08-06 13:21:00,"Ed Sheeran","BAD HABITS",1.4
2021-08-06 13:21:00,"KSI","LOSE",0.37
2021-08-06 13:25:00,"Kanye West","GOLD DIGGER",3.46
2021-08-06 13:31:00,"Eminem","LOSE YOURSELF - FROM ""8 MILE"" SOUNDTRACK",6.15
2021-08-06 13:35:00,"Soulja Boy","CRANK THAT (SOULJA BOY)",0.79
2021-08-06 13:35:00,"Drake","FOREVER",3.54
2021-08-06 13:35:00,"Coldplay","YELLOW",0.04
2021-08-06 13:39:00,"Lil Mama","SHAWTY GET LOOSE (FEAT. CHRIS BROWN & T-PAIN)",3.49
2021-08-06 13:41:00,"Kid Cudi","PURSUIT OF HAPPINESS (NIGHTMARE)",1.81
2021-08-06 13:43:00,"Young Money","BEDROCK",2.21
2021-08-06 13:43:00,"Javed Ali","GUZARISH",0.01
2021-08-06 13:43:00,"Green Day","21 GUNS",0
2021-08-06 13:47:00,"Flo Rida","LOW (FEAT. T-PAIN)",0.12
2021-08-06 13:47:00,"Eminem","THE REAL SLIM SHADY",4.13
2021-08-06 13:48:00,"Lil Wayne","A MILLI",0.03
2021-08-06 13:48:00,"Madan Mohan","TERE LIYE",0.04
2021-08-06 13:48:00,"OneRepublic","SECRETS",0.06
2021-08-06 13:48:00,"Coldplay","CLOCKS",0.04
2021-08-06 13:49:00,"The Beatles","HEY JUDE",0.02
2021-08-06 13:49:00,"A.R. Rahman","ROOBAROO",0.01
2021-08-06 13:49:00,"Javed Ali","ARZIYAN",0.04
2021-08-06 13:49:00,"Imran Khan","BEWAFA",0.06
2021-08-06 13:49:00,"Benny Dayal","KAISE MUJHE",0.03
2021-08-06 13:49:00,"Far East Movement","LIKE A G6",0.02
2021-08-06 13:49:00,"Kanye West","HEARTLESS",1.33
2021-08-06 13:49:00,"Shankar-Ehsaan-Loy","MITWA",0.02
2021-08-06 13:49:00,"Himesh Reshammiya","JHALAK DIKHLA JA",0.03
2021-08-06 13:53:00,"Beyoncé","CRAZY IN LOVE (FEAT. JAY-Z)",3.93
2021-08-06 13:55:00,"T-Pain","BARTENDER (FEAT. AKON)",1.94
2021-08-06 13:59:00,"Eminem","SUPERMAN",0.06
2021-08-06 13:59:00,"Akon","SMACK THAT",3.54
2021-08-06 14:01:00,"50 Cent","CANDY SHOP",1.79
2021-08-06 14:02:00,"M.O.P.","ANTE UP (FEAT. BUSTA RHYMES, TEFLON & REMI MARTIN) - REMIX",1.84
2021-08-06 14:03:00,"Vishal-Shekhar","KHUDA JAANE",0.06
2021-08-06 14:05:00,"Jay Sean","DOWN",2.39
2021-08-06 14:05:00,"Diljit Dosanjh","PANGA",0.1
2021-08-06 14:05:00,"Jatin-Lalit","CHAND SIFARISH",0.04
2021-08-06 14:05:00,"A.R. Rahman","LUKA CHUPPI",0.27
2021-08-06 14:05:00,"Stevie Wonder","I JUST CALLED TO SAY I LOVE YOU",0.06
2021-08-06 14:07:00,"Atif Aslam","BAKHUDA TUMHI HO",0.06
2021-08-06 14:07:00,"T.I.","LIVE YOUR LIFE",1.26
2021-08-06 14:09:00,"Roy Jones Jr.","CAN'T BE TOUCHED (FEAT. MR. MAGIC & TROUBLE)",0.81
2021-08-06 14:09:00,"Shakira","HIPS DON'T LIE (FEAT. WYCLEF JEAN)",1.79
2021-08-06 14:10:00,"Roop Kumar Rathod","TUJH MEIN RAB DIKHTA HAI",0.27
2021-08-06 14:10:00,"Yuvan Shankar Raja","SIRAGUGAL",0.02
2021-08-06 14:10:00,"KK","KYA MUJHE PYAR HAI",0
2021-08-06 14:10:00,"Trick Trick","WELCOME 2 DETROIT",0.41
2021-08-06 14:10:00,"Usher","YEAH! (FEAT. LIL JON & LUDACRIS)",0.02
2021-08-06 14:12:00,"The Kid LAROI","STAY (WITH JUSTIN BIEBER)",2.36
2021-08-06 14:13:00,"Dermot Kennedy","BETTER DAYS",0.39
2021-08-06 14:13:00,"Pink Floyd","COMFORTABLY NUMB",0.08
2021-08-06 14:13:00,"220 KID","STUPID FEELINGS",0.23
2021-08-06 14:18:00,"Queen","BOHEMIAN RHAPSODY - REMASTERED 2011",5.24
2021-08-06 14:23:00,"Coldplay","THE SCIENTIST",0.14
2021-08-06 14:23:00,"Guns N' Roses","SWEET CHILD O' MINE",4.78
2021-08-06 14:25:00,"The Beatles","HEY JUDE",0
2021-08-06 14:25:00,"AC/DC","THUNDERSTRUCK",1.76
2021-08-06 14:29:00,"Train","ANGEL IN BLUE JEANS",3.43
2021-08-06 14:33:00,"Maroon 5","BEAUTIFUL MISTAKES (FEAT. MEGAN THEE STALLION)",3.79
2021-08-06 14:46:00,"Miley Cyrus","PARTY IN THE U.S.A.",1.39
2021-08-06 18:46:00,"One Direction","WHAT MAKES YOU BEAUTIFUL",0.01
2021-08-06 18:46:00,"Miley Cyrus","PARTY IN THE U.S.A.",0
2021-08-06 18:46:00,"Imagine Dragons","ON TOP OF THE WORLD",0.01
2021-08-06 18:46:00,"Maroon 5","BEAUTIFUL MISTAKES (FEAT. MEGAN THEE STALLION)",0.01
2021-08-06 18:46:00,"Pitbull","WILD WILD LOVE (FEAT. G.R.L.)",0
2021-08-06 18:49:00,"One Direction","WHAT MAKES YOU BEAUTIFUL",3.15
2021-08-06 19:04:00,"Black Eyed Peas","HIT IT (FEAT. SAWEETIE & LELE PONS)",0.7
2021-08-06 19:55:00,"yaeow","I NEED U",0.11
2021-08-06 19:58:00,"Harry Styles","GOLDEN",3.48
2021-08-06 20:01:00,"Peach Tree Rascals","MARIPOSA",0.08
2021-08-06 20:01:00,"BANNERS","SOMEONE TO YOU",2.16
2021-08-06 20:06:00,"Harry Styles","ADORE YOU",3.45
2021-08-06 20:09:00,"Javed Ali","ARZIYAN",0.13
2021-08-06 20:09:00,"Joji","GIMME LOVE",3.03
2021-08-06 20:13:00,"Swanand Kirkire","MONTA RE",3.96
2021-08-06 20:18:00,"Mame Khan","CHAUDHARY",4.57
2021-08-07 13:29:00,"Swanand Kirkire","MONTA RE",0.01
2021-08-07 13:32:00,"Martin Garrix","LOVE RUNS OUT (FEAT. G-EAZY & SASHA ALEX SLOAN)",1.52
2021-08-07 13:36:00,"Anne-Marie","KISS MY (UH OH)",0.28
2021-08-07 13:36:00,"The Weeknd","TAKE MY BREATH - SINGLE VERSION",3.67
2021-08-07 13:38:00,"The Kid LAROI","STAY (WITH JUSTIN BIEBER)",2.36
2021-08-07 13:42:00,"Ed Sheeran","BAD HABITS",3.85
2021-08-07 13:46:00,"Måneskin","BEGGIN'",3.53
2021-08-07 13:47:00,"Doja Cat","NEED TO KNOW",1.12
